date,facility_id,facility_name,city,country,facility_type,latitude,longitude,size_sqm,capacity,energy_consumption_kwh,energy_cost_usd,water_usage_liters,maintenance_cost_usd,downtime_hours,occupancy_count,occupancy_pct,equipment_utilization_pct,waste_generated_kg,co2_emissions_kg,temperature_c,humidity_pct,safety_incidents,day_of_week,month,is_weekend
2025-06-04,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8240.1,1099.36,13475.2,1828.21,3.31,251,71.6,77.1,592.2,3875.5,21.2,58.8,0,Wednesday,June,False
2025-06-05,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,6914.3,922.47,14069.5,1167.11,2.16,280,80.0,76.7,920.0,3846.3,21.2,59.8,0,Thursday,June,False
2025-06-06,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8259.7,1101.97,13505.2,1318.07,0.62,278,79.4,82.6,701.0,3439.9,20.3,66.4,0,Friday,June,False
2025-06-07,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4590.5,612.44,7384.1,1408.17,0.42,136,38.9,73.1,394.6,2334.0,21.1,58.3,0,Saturday,June,True
2025-06-08,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4791.9,639.31,6692.7,2577.0,2.68,165,47.1,70.8,472.4,2281.0,18.7,66.2,0,Sunday,June,True
2025-06-09,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8271.5,1103.55,13810.6,2018.18,0.37,239,68.3,77.9,830.0,4215.9,22.8,67.7,0,Monday,June,False
2025-06-10,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,7926.6,1057.53,14101.3,2214.61,1.34,271,77.4,62.9,988.2,3872.8,20.1,67.0,0,Tuesday,June,False
2025-06-11,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8283.6,1105.16,15942.9,628.83,1.01,244,69.7,79.3,650.2,3801.5,20.7,64.9,0,Wednesday,June,False
2025-06-12,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8183.4,1091.79,14458.9,1731.33,0.79,216,61.6,60.6,653.3,3897.1,19.5,54.8,0,Thursday,June,False
2025-06-13,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8640.0,1152.71,13151.9,1481.58,1.5,269,76.8,88.5,623.9,4374.2,20.0,57.9,0,Friday,June,False
2025-06-14,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4592.4,612.7,7073.9,2606.94,1.33,170,48.6,84.4,426.5,2116.4,23.7,57.2,0,Saturday,June,True
2025-06-15,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4356.2,581.19,7884.1,3151.38,1.61,142,40.5,69.3,401.2,2385.5,21.6,62.2,0,Sunday,June,True
2025-06-16,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8729.8,1164.69,13232.5,279.35,1.28,221,63.1,84.2,681.0,3899.3,21.0,64.3,0,Monday,June,False
2025-06-17,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8089.4,1079.26,13466.2,1949.74,1.57,265,75.8,79.0,752.8,3713.1,21.1,58.3,0,Tuesday,June,False
2025-06-18,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8325.8,1110.79,13297.9,3030.6,1.24,238,68.1,68.6,642.6,3384.6,21.7,63.4,0,Wednesday,June,False
2025-06-19,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8271.9,1103.61,13808.5,1405.37,0.46,287,81.9,59.1,936.6,4130.3,22.9,67.8,0,Thursday,June,False
2025-06-20,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8652.3,1154.35,15055.4,1800.29,1.14,254,72.4,81.0,680.5,4195.1,22.2,59.4,0,Friday,June,False
2025-06-21,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4317.1,575.97,6592.1,2115.65,0.41,117,33.5,70.6,382.3,2018.4,22.3,60.4,0,Saturday,June,True
2025-06-22,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4725.3,630.44,8674.5,545.8,0.34,150,42.8,88.2,268.4,2428.4,20.7,70.4,0,Sunday,June,True
2025-06-23,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9154.4,1221.34,14094.5,1869.95,0.8,265,75.7,78.1,572.6,3624.0,21.8,59.9,0,Monday,June,False
2025-06-24,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8668.7,1156.54,13636.5,1235.17,1.02,252,71.9,71.5,693.2,4221.7,22.5,66.3,0,Tuesday,June,False
2025-06-25,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8295.1,1106.71,15424.8,2936.59,1.18,232,66.4,94.8,725.4,4246.4,22.4,70.9,0,Wednesday,June,False
2025-06-26,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8473.1,1130.45,14200.4,1586.43,2.08,306,87.4,83.4,842.3,4346.5,21.9,58.8,0,Thursday,June,False
2025-06-27,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8839.3,1179.31,13263.0,1285.3,2.52,248,70.8,43.8,589.7,3493.9,21.9,59.2,0,Friday,June,False
2025-06-28,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4949.9,660.4,7009.8,2217.47,1.34,155,44.4,73.4,446.5,2401.7,23.4,63.6,0,Saturday,June,True
2025-06-29,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5234.2,698.33,8446.8,2002.76,1.26,136,38.9,65.0,457.3,2217.7,23.5,65.2,0,Sunday,June,True
2025-06-30,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,7897.3,1053.62,15471.3,2246.98,0.52,277,79.2,70.5,837.5,3986.5,24.4,61.6,0,Monday,June,False
2025-07-01,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8911.3,1188.92,14138.0,2854.36,1.22,261,74.5,76.6,878.4,4330.3,23.3,74.7,0,Tuesday,July,False
2025-07-02,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8892.2,1186.37,16206.7,1360.22,2.17,260,74.3,81.3,627.8,4380.0,20.0,67.6,0,Wednesday,July,False
2025-07-03,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8780.7,1171.49,14735.5,2739.78,1.33,238,68.0,80.4,822.0,3541.5,26.8,60.9,0,Thursday,July,False
2025-07-04,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9026.1,1204.23,16294.2,2834.62,1.37,273,78.0,88.1,961.6,3751.9,23.3,58.1,0,Friday,July,False
2025-07-05,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4805.4,641.12,7498.9,1250.48,1.67,163,46.5,84.0,506.0,2464.7,22.8,64.6,0,Saturday,July,True
2025-07-06,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4591.6,612.59,7437.3,1308.47,3.16,128,36.6,83.4,536.8,2355.1,23.4,67.2,0,Sunday,July,True
2025-07-07,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9015.9,1202.86,14226.7,1738.86,0.47,238,68.0,79.9,787.7,4207.0,23.0,74.2,0,Monday,July,False
2025-07-08,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9270.6,1236.85,14396.3,1591.04,0.57,336,96.0,90.0,692.8,3876.8,22.5,65.4,0,Tuesday,July,False
2025-07-09,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8918.7,1189.9,16279.6,2733.8,2.02,233,66.7,75.0,471.7,4302.1,24.8,63.8,0,Wednesday,July,False
2025-07-10,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9534.9,1272.11,15292.5,1193.35,1.02,245,70.0,75.3,618.5,4540.7,23.7,60.1,0,Thursday,July,False
2025-07-11,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8857.9,1181.79,14066.9,1857.06,0.83,295,84.4,60.2,700.3,4873.8,23.9,66.9,0,Friday,July,False
2025-07-12,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5090.6,679.16,8263.5,1252.28,0.58,163,46.5,87.9,396.5,2254.4,20.4,70.1,0,Saturday,July,True
2025-07-13,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4493.8,599.54,7991.6,1775.52,3.06,108,30.9,77.3,368.5,2459.2,23.9,56.1,0,Sunday,July,True
2025-07-14,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10265.0,1369.52,14109.9,2992.83,1.5,279,79.8,100.0,799.0,4770.5,22.7,65.4,0,Monday,July,False
2025-07-15,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8944.2,1193.3,15016.9,2802.05,1.7,254,72.7,74.2,782.5,3802.6,23.6,59.9,0,Tuesday,July,False
2025-07-16,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8821.9,1176.99,14915.7,1937.21,1.31,256,73.0,78.8,764.9,4775.3,24.9,58.2,1,Wednesday,July,False
2025-07-17,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8962.9,1195.8,14250.4,2087.63,1.42,290,82.8,83.1,849.8,4310.2,23.7,73.4,0,Thursday,July,False
2025-07-18,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8608.3,1148.49,14268.4,1992.87,2.58,250,71.5,67.7,706.7,4282.0,24.0,69.3,0,Friday,July,False
2025-07-19,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4678.5,624.18,8931.8,1528.57,0.88,135,38.7,81.4,486.9,2258.9,24.9,61.9,0,Saturday,July,True
2025-07-20,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5054.3,674.33,8687.8,2858.03,0.35,138,39.5,78.3,342.6,2293.0,24.1,64.1,0,Sunday,July,True
2025-07-21,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9249.3,1234.0,16466.5,2500.6,2.03,250,71.5,75.2,725.6,4063.4,23.4,63.2,0,Monday,July,False
2025-07-22,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9329.2,1244.66,14994.2,2406.17,6.6,268,76.7,89.0,796.6,4009.3,22.5,59.2,0,Tuesday,July,False
2025-07-23,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9205.6,1228.18,14036.2,1580.76,1.25,294,83.9,69.5,541.5,4440.2,25.6,62.1,0,Wednesday,July,False
2025-07-24,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9197.1,1227.04,14698.0,1619.61,1.62,271,77.3,80.6,702.8,4649.4,24.5,68.6,0,Thursday,July,False
2025-07-25,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8593.1,1146.46,16704.7,1913.41,0.76,259,74.0,91.6,841.4,4005.1,22.8,61.9,0,Friday,July,False
2025-07-26,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4954.7,661.04,7417.5,1689.6,1.16,150,43.0,71.4,391.3,2266.0,27.3,67.0,0,Saturday,July,True
2025-07-27,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5163.4,688.88,9508.3,2392.81,1.01,154,43.9,75.2,303.8,2429.3,26.0,61.8,0,Sunday,July,True
2025-07-28,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9014.8,1202.72,14147.6,1997.38,0.53,274,78.4,100.0,659.1,4008.3,23.8,58.6,0,Monday,July,False
2025-07-29,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9497.2,1267.08,16526.2,1139.57,2.36,242,69.2,82.4,606.9,4430.1,24.6,70.5,0,Tuesday,July,False
2025-07-30,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9275.1,1237.45,14312.6,1024.1,0.31,270,77.3,73.3,816.8,4281.4,27.3,53.8,0,Wednesday,July,False
2025-07-31,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9287.8,1239.14,14870.1,2303.78,3.56,204,58.4,85.5,773.6,3870.5,25.5,73.3,0,Thursday,July,False
2025-08-01,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9501.8,1267.69,13067.2,1018.28,2.04,299,85.5,72.7,582.2,4524.3,25.3,69.3,0,Friday,August,False
2025-08-02,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5321.5,709.97,9896.4,1501.87,0.68,165,47.0,63.4,315.4,2318.4,27.1,65.2,0,Saturday,August,True
2025-08-03,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5400.1,720.45,9030.4,1881.59,0.91,155,44.4,90.8,372.7,2590.8,25.8,61.9,0,Sunday,August,True
2025-08-04,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10556.9,1408.46,16521.1,969.09,0.97,292,83.4,67.7,763.8,4342.5,28.0,62.3,0,Monday,August,False
2025-08-05,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9940.1,1326.16,15129.4,1896.31,1.54,258,73.6,100.0,683.6,4190.5,25.6,65.0,0,Tuesday,August,False
2025-08-06,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8625.1,1150.73,14601.8,1636.46,0.12,240,68.6,73.4,800.2,4407.2,25.4,64.9,0,Wednesday,August,False
2025-08-07,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8864.7,1182.7,16783.9,1328.72,1.17,227,64.8,98.0,796.2,4809.3,26.4,59.1,0,Thursday,August,False
2025-08-08,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9339.9,1246.1,14304.0,2958.99,1.02,286,81.6,65.2,821.0,5003.0,27.9,64.1,0,Friday,August,False
2025-08-09,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4991.7,665.98,8602.1,255.17,0.38,132,37.7,87.6,329.5,2542.6,26.9,65.0,0,Saturday,August,True
2025-08-10,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5361.9,715.37,7858.3,1193.68,0.24,137,39.2,82.7,400.8,2344.1,26.7,62.1,0,Sunday,August,True
2025-08-11,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9824.3,1310.72,16057.7,1365.28,2.08,265,75.8,85.8,882.9,4462.2,25.4,74.7,0,Monday,August,False
2025-08-12,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9276.8,1237.68,13481.4,897.32,0.6,258,73.8,87.1,683.6,4427.8,25.3,62.8,0,Tuesday,August,False
2025-08-13,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10250.6,1367.59,14057.3,3062.4,1.63,266,76.1,73.3,667.5,4417.9,28.2,54.5,0,Wednesday,August,False
2025-08-14,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10417.0,1389.79,14870.0,3972.91,1.96,213,60.7,65.7,704.6,4391.5,28.4,58.2,0,Thursday,August,False
2025-08-15,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8551.1,1140.85,16776.5,1300.79,0.92,253,72.4,77.5,701.7,4174.7,28.4,66.7,0,Friday,August,False
2025-08-16,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4830.8,644.5,8431.9,2470.18,1.19,154,44.1,80.1,425.8,2634.1,28.1,59.5,0,Saturday,August,True
2025-08-17,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5638.9,752.32,9511.5,2067.74,2.33,137,39.0,73.6,381.7,2617.7,27.7,58.0,0,Sunday,August,True
2025-08-18,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10134.0,1352.04,17979.5,2702.11,0.42,237,67.7,80.6,529.9,4501.9,27.7,69.8,0,Monday,August,False
2025-08-19,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9934.0,1325.36,15675.1,1646.4,0.52,284,81.2,81.1,895.4,4896.7,27.3,63.6,0,Tuesday,August,False
2025-08-20,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9661.0,1288.93,14187.9,1968.99,0.63,248,71.0,69.5,818.0,4691.9,28.0,59.6,0,Wednesday,August,False
2025-08-21,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9606.0,1281.6,17354.2,2550.29,2.34,264,75.5,81.7,777.3,4158.2,27.1,48.7,0,Thursday,August,False
2025-08-22,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9988.2,1332.58,14138.8,2458.72,9.87,254,72.6,75.5,749.5,4403.7,28.1,65.5,0,Friday,August,False
2025-08-23,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5384.3,718.36,8238.2,1801.37,0.29,143,40.8,71.4,397.9,2744.0,28.7,62.4,0,Saturday,August,True
2025-08-24,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5752.0,767.41,7679.5,1146.26,2.17,165,47.0,85.4,368.0,2426.1,25.5,68.7,1,Sunday,August,True
2025-08-25,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9310.3,1242.14,17425.1,1253.56,1.98,274,78.4,70.7,546.1,4310.1,29.0,56.6,0,Monday,August,False
2025-08-26,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9727.1,1297.74,16935.4,603.47,2.73,228,65.1,73.7,945.9,4763.7,27.4,60.1,0,Tuesday,August,False
2025-08-27,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10245.2,1366.88,18308.0,2181.92,1.54,250,71.4,78.7,762.6,4449.6,29.7,63.3,0,Wednesday,August,False
2025-08-28,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9830.5,1311.55,15651.4,1837.61,1.09,249,71.1,90.9,576.5,4721.1,29.4,68.0,0,Thursday,August,False
2025-08-29,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10136.4,1352.36,15167.8,1883.77,2.32,265,75.7,79.8,643.2,4535.2,26.0,62.8,0,Friday,August,False
2025-08-30,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5575.0,743.79,8563.1,1695.52,1.86,156,44.5,82.9,437.2,2363.2,27.6,57.9,0,Saturday,August,True
2025-08-31,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5230.5,697.83,7991.7,1026.06,3.44,143,40.9,75.2,436.0,2383.2,24.8,67.8,0,Sunday,August,True
2025-09-01,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9168.0,1223.16,18137.1,1897.75,2.12,260,74.1,77.3,675.0,4019.7,27.1,59.6,0,Monday,September,False
2025-09-02,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9334.6,1245.38,20688.5,2072.95,1.3,202,57.6,77.5,637.3,4207.9,28.2,61.9,0,Tuesday,September,False
2025-09-03,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9143.8,1219.93,15355.7,1190.8,0.06,294,83.9,80.7,695.0,4764.6,29.0,64.6,0,Wednesday,September,False
2025-09-04,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8696.2,1160.22,17083.3,1693.61,0.54,255,72.9,75.2,540.2,4952.3,27.9,68.6,0,Thursday,September,False
2025-09-05,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10433.3,1391.97,16116.8,1322.41,0.33,266,76.0,90.5,706.0,4374.3,28.5,62.4,0,Friday,September,False
2025-09-06,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,4778.8,637.57,9298.4,1581.54,0.92,146,41.8,74.5,389.0,2272.6,26.8,73.4,0,Saturday,September,True
2025-09-07,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5993.6,799.64,9747.5,1030.82,2.09,132,37.6,62.0,513.9,2716.4,27.8,59.9,0,Sunday,September,True
2025-09-08,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9496.9,1267.03,14851.0,1550.01,1.14,253,72.3,100.0,708.9,4950.8,27.0,61.6,0,Monday,September,False
2025-09-09,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9648.0,1287.2,15727.0,2684.91,2.19,239,68.4,74.9,789.1,4810.6,28.3,56.9,0,Tuesday,September,False
2025-09-10,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,8923.7,1190.57,17934.6,1410.09,1.49,295,84.4,90.3,942.5,4115.5,30.0,61.5,0,Wednesday,September,False
2025-09-11,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10046.2,1340.32,17032.3,1302.92,0.73,202,57.6,91.1,638.5,4747.7,27.8,61.2,1,Thursday,September,False
2025-09-12,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9669.2,1290.02,16800.3,1340.51,1.23,235,67.1,86.8,689.0,4761.0,25.9,64.8,0,Friday,September,False
2025-09-13,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5424.0,723.65,9374.3,2075.71,1.62,138,39.5,76.1,384.3,2681.0,28.2,61.6,0,Saturday,September,True
2025-09-14,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5150.3,687.14,9447.5,2783.65,1.28,164,46.9,80.7,313.1,2549.3,29.0,56.6,0,Sunday,September,True
2025-09-15,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10114.2,1349.4,17901.9,2552.18,1.3,278,79.4,66.1,730.4,4346.7,26.6,60.4,0,Monday,September,False
2025-09-16,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9346.4,1246.95,17375.6,1624.72,0.35,217,62.0,96.6,892.9,4458.5,29.8,55.6,0,Tuesday,September,False
2025-09-17,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9880.3,1318.19,16323.2,1325.73,0.7,256,73.3,70.0,856.7,4967.2,27.1,61.5,0,Wednesday,September,False
2025-09-18,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10107.5,1348.5,16854.4,656.28,3.46,278,79.5,75.6,895.1,4711.6,26.9,55.8,0,Thursday,September,False
2025-09-19,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10692.0,1426.49,16304.2,1164.97,2.4,317,90.6,78.9,688.0,4169.7,25.3,51.5,0,Friday,September,False
2025-09-20,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5671.3,756.64,8478.0,528.42,0.37,138,39.4,77.0,347.3,2826.1,28.4,52.6,0,Saturday,September,True
2025-09-21,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5438.8,725.63,8978.9,2153.7,1.29,126,35.9,71.9,559.6,2728.7,30.7,52.3,0,Sunday,September,True
2025-09-22,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9830.6,1311.56,16242.9,2510.19,1.22,268,76.5,91.1,784.8,5123.9,28.5,55.3,0,Monday,September,False
2025-09-23,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10019.4,1336.74,14164.1,1485.93,2.06,258,73.8,86.9,576.4,4953.8,26.9,53.6,0,Tuesday,September,False
2025-09-24,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10285.5,1372.26,17404.7,1940.42,0.61,271,77.6,81.0,1052.2,4290.6,28.8,57.5,0,Wednesday,September,False
2025-09-25,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,9392.5,1253.11,17624.0,1058.6,2.19,277,79.2,74.3,750.0,4694.1,29.2,55.5,0,Thursday,September,False
2025-09-26,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,10362.3,1382.49,17095.4,549.17,1.2,268,76.5,88.0,424.1,4780.9,29.7,59.9,0,Friday,September,False
2025-09-27,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5101.1,680.57,9645.8,1743.92,0.97,150,42.9,73.7,509.4,2285.0,26.1,59.0,1,Saturday,September,True
2025-09-28,F005,Nairobi Assembly Line,Nairobi,Kenya,Manufacturing,-1.2921,36.8219,9500,350,5551.4,740.64,8879.0,1940.09,1.92,166,47.4,92.7,273.2,2314.7,30.3,55.3,0,Sunday,September,True
